subject,phase,block_type,trial_global,trial_block,condition,event,stim_class,stim,resp,rt,acc,err,all_keys,onset_abs,onset_total,onset_r1,onset_r2,target_onset_block,drift
S010,1,正式,48,38,Congruent,,高 正向 文字,精力充沛,None,nan,0,Miss,y:1.969,338.0918103000149,342.09,342.09,-,338.0905395000009,0.0018879000563174486
S010,1,正式,49,39,Congruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (3).png,None,nan,0,Miss,,344.0934262999799,348.09,348.09,-,344.0905395000009,0.004048699978739023
S010,1,正式,50,40,Congruent,,中 負向 文字,冷漠,None,nan,0,Miss,,350.0948904999532,354.10,354.10,-,350.0905395000009,0.005478500039316714
S010,1,正式,51,41,Congruent,,Gay 圖片,Gemini_Generated_Image_m59zsrm59zsrm59z (2).png,b,1.052125500049442,1,None,b:1.052,366.09966199996416,370.10,370.10,-,366.0905395000009,0.009373800014145672
S010,1,正式,52,42,Congruent,,中 負向 文字,不悅,None,nan,0,Miss,b:1.520,372.10147029999644,376.10,376.10,-,372.0905395000009,0.01145880005788058
S010,1,正式,53,43,Congruent,,高 負向 文字,好戰,None,nan,0,Miss,b:1.951,378.1034010000294,382.10,382.10,-,378.0905395000009,0.012788000050932169
S010,1,正式,54,44,Congruent,,高 負向 文字,焦躁不安,None,nan,0,Miss,b:1.551,384.10445830004755,388.10,388.10,-,384.0905395000009,0.014158500009216368
S010,1,正式,55,45,Congruent,,中 正向 文字,高興,None,nan,0,Miss,y:1.967,390.1056343000382,394.11,394.11,-,390.0905395000009,0.016181500046513975
S010,1,正式,56,46,Congruent,,Gay 圖片,Gemini_Generated_Image_qau0qqqau0qqqau0.png,b,1.1508946999674663,1,None,b:1.151,396.09109610004816,400.09,400.09,-,396.0905395000009,0.0008125000167638063
S010,1,正式,57,47,Congruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (1).png,None,nan,0,Miss,,402.09256819996517,406.09,406.09,-,402.0905395000009,0.002620300045236945
S010,1,正式,58,48,Congruent,,Gay 圖片,Gemini_Generated_Image_b3qfyxb3qfyxb3qf.png,b,1.1674724000040442,1,None,b:1.167,408.0940897000255,412.10,412.10,-,408.0905395000009,0.004356999997980893
S010,1,正式,59,49,Congruent,,低 負向 文字,累,None,nan,0,Miss,b:1.869,414.09583110001404,418.10,418.10,-,414.0905395000009,0.005588500062003732
S010,1,正式,60,50,Congruent,,Gay 圖片,Gemini_Generated_Image_bmcam5bmcam5bmca.png,b,1.0184843000024557,1,None,b:1.018,420.09747449995484,424.10,424.10,-,420.0905395000009,0.007463600020855665
S010,1,正式,60,0,Congruent,Run1正式結束,,,,,,EVENT,,1763885707.0251045,424.10,424.10,-,,
S010,1,Run End,60,0,Congruent,Run 1 結束,,,,,,EVENT,,1763885711.043807,428.12,428.12,-,,
S010,,Rest,60,0,,休息開始,,,,,,EVENT,,1763885711.043807,428.12,428.12,-,,
S010,,Rest,60,0,,休息開始,,,,,,EVENT,,1763885733.515716,450.59,450.59,-,,
S010,,Rest,60,0,,休息開始,,,,,,EVENT,,1763885749.777923,466.85,466.85,-,,
S010,,Rest,60,0,,休息開始,,,,,,EVENT,,1763885769.006358,486.08,486.08,-,,
S010,,Rest,60,0,,休息結束,,,,,,EVENT,,1763885783.5432463,500.62,500.62,-,,
S010,2,Run Start,60,0,Incongruent,Run 2 開始,,,,,,EVENT,,1763885783.5432463,500.62,500.62,-,,
S010,2,練習,60,0,Incongruent,Run2練習開始,,,,,,EVENT,,1763885797.549766,514.62,514.62,14.01,,
S010,2,練習,61,1,Incongruent,,Gay 圖片,Gemini_Generated_Image_3wgq3s3wgq3s3wgq.png,b,0.8008429000619799,1,None,b:0.801,516.6729914000025,520.68,520.68,20.06,516.6601118999533,0.014562300057150424
S010,2,練習,62,2,Incongruent,,中 正向 文字,被理解,b,0.8358551000710577,1,None,b:0.836,522.6750946999528,526.68,526.68,26.06,522.6601118999533,0.015779800014570355
S010,2,練習,63,3,Incongruent,,中 負向 文字,惱怒,y,0.7850950999418274,1,None,y:0.785,528.6766375000589,532.66,532.66,32.04,528.6601118999533,0.0004950000438839197
S010,2,練習,64,4,Incongruent,,Gay 圖片,Gemini_Generated_Image_tgqy5qtgqy5qtgqy.png,b,0.7012711999705061,1,None,b:0.701,534.6606716000242,538.66,538.66,38.05,534.6601118999533,0.0024643000215291977
S010,2,練習,65,5,Incongruent,,高 正向 文字,冒險,b,1.0012905999319628,1,None,b:1.001,540.6631809000392,544.66,544.66,44.05,540.6601118999533,0.003702300018630922
S010,2,練習,66,6,Incongruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (4).png,y,0.885274300002493,1,None,y:0.885,546.6640326000052,550.67,550.67,50.05,546.6601118999533,0.005174900055862963
S010,2,練習,67,7,Incongruent,,Straight 圖片,Gemini_Generated_Image_8jcutu8jcutu8jcu (2).png,y,0.9838664999697357,1,None,y:0.984,552.6671641999856,556.67,556.67,56.05,552.6601118999533,0.00734890007879585
S010,2,練習,68,8,Incongruent,,Straight 圖片,Gemini_Generated_Image_pz4orypz4orypz4o (1).png,y,0.917449599946849,1,None,y:0.917,558.6684226000216,562.67,562.67,62.05,558.6601118999533,0.008281500078737736
S010,2,練習,69,9,Incongruent,,高 負向 文字,歇斯底里,y,1.1508372999960557,1,None,y:1.151,564.6701837000437,568.67,568.67,68.05,564.6601118999533,0.010092200012877584
S010,2,練習,70,10,Incongruent,,低 負向 文字,後悔,y,1.001261799945496,1,None,y:1.001,570.670760900015,574.67,574.67,74.06,570.6601118999533,0.011428400059230626
S010,2,練習,70,0,Incongruent,Run2練習結束,,,,,,EVENT,,1763885857.5989745,574.67,574.67,74.06,,
S010,2,預備開始,70,0,Incongruent,Run 2 預備開始開始,,,,,,EVENT,,1763885857.5989745,574.67,574.67,74.06,,
S010,2,預備開始,70,0,Incongruent,Run 2 預備開始結束,,,,,,EVENT,,1763885867.6023152,584.68,584.68,84.06,,
S010,2,正式,70,0,Incongruent,Run2正式開始,,,,,,EVENT,,1763885867.6023152,584.68,584.68,84.06,,
S010,2,正式,71,1,Incongruent,,高 負向 文字,暴怒,y,0.934440299984999,1,None,y:0.934,586.7251904000295,590.73,590.73,90.11,586.7102742999559,0.016415300080552697
S010,2,正式,72,2,Incongruent,,Straight 圖片,Gemini_Generated_Image_6a6dn66a6dn66a6d.png,None,nan,0,Miss,y:1.718,592.710608500056,596.71,596.71,96.09,592.7102742999559,0.0011499000247567892
S010,2,正式,73,3,Incongruent,,高 正向 文字,欣喜,None,nan,0,Miss,b:1.584,598.7123098999728,602.71,602.71,102.10,598.7102742999559,0.001977300038561225
S010,2,正式,74,4,Incongruent,,Gay 圖片,Gemini_Generated_Image_nwdpz1nwdpz1nwdp.png,b,0.7690301999682561,1,None,b:0.769,604.7137111000484,608.71,608.71,108.10,604.7102742999559,0.004112199996598065
S010,2,正式,75,5,Incongruent,,低 負向 文字,羞愧,y,1.3506007000105456,1,None,y:1.351,610.7153723000083,614.72,614.72,114.10,610.7102742999559,0.005854300106875598
S010,2,正式,76,6,Incongruent,,中 負向 文字,暴躁,y,1.4185264999978244,1,None,y:1.419,616.7166081999894,620.72,620.72,120.10,616.7102742999559,0.007830500020645559
S010,2,正式,77,7,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (2).png,y,1.2516453999560326,1,None,y:1.252,622.7178670000285,626.72,626.72,126.10,622.7102742999559,0.00963330001104623
S010,2,正式,78,8,Incongruent,,高 負向 文字,反抗,None,nan,0,Miss,y:1.884,628.7214965999592,632.72,632.72,132.11,628.7102742999559,0.010881700087338686
S010,2,正式,79,9,Incongruent,,低 負向 文字,虛弱,None,nan,0,Miss,y:1.652,634.72174920002,638.72,638.72,138.11,634.7102742999559,0.01228570006787777
S010,2,正式,80,10,Incongruent,,高 負向 文字,壓力大,y,1.018900299910456,1,None,y:1.019,640.7236800000537,644.73,644.73,144.11,640.7102742999559,0.01508600008673966
S010,2,正式,81,11,Incongruent,,高 正向 文字,堅定,b,0.8329220999730751,1,None,b:0.833,656.7110916000092,660.71,660.71,160.10,656.7102742999559,0.0016006000805646181
S010,2,正式,82,12,Incongruent,,Gay 圖片,Gemini_Generated_Image_m59zsrm59zsrm59z.png,b,0.9691097000613809,1,None,b:0.969,662.7109648999758,666.71,666.71,166.10,662.7102742999559,0.0034218000946566463
S010,2,正式,83,13,Incongruent,,中 正向 文字,受重視,b,1.3342729000141844,1,None,b:1.334,668.7144405000145,672.71,672.71,172.10,668.7102742999559,0.004797000088728964
S010,2,正式,84,14,Incongruent,,Gay 圖片,IMG_0082 (5).jpg,b,0.8204024999868125,1,None,b:0.820,674.7150160999736,678.72,678.72,178.10,674.7102742999559,0.006417300086468458
S010,2,正式,85,15,Incongruent,,Gay 圖片,Gemini_Generated_Image_941ux7941ux7941u (1).png,b,0.6687316000461578,1,None,b:0.669,680.7179811999667,684.72,684.72,184.10,680.7102742999559,0.008278400055132806
S010,2,正式,86,16,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (4).png,y,0.7681430000811815,1,None,y:0.768,686.7193557999562,690.72,690.72,190.10,686.7102742999559,0.009891800000332296
S010,2,正式,87,17,Incongruent,,中 正向 文字,輕鬆愉快,b,0.8850421999813989,1,None,b:0.885,692.7210957000498,696.72,696.72,196.11,692.7102742999559,0.011711099999956787
S010,2,正式,88,18,Incongruent,,低 負向 文字,陰鬱,y,1.3672835999168456,1,None,y:1.367,698.7228529000422,702.72,702.72,202.11,698.7102742999559,0.012925800052471459
S010,2,正式,89,19,Incongruent,,低 負向 文字,悲慘,y,0.9510614000027999,1,None,y:0.951,704.723881999962,708.72,708.72,208.11,704.7102742999559,0.01458800002001226
S010,2,正式,90,20,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (3).png,None,nan,0,Miss,y:1.568,710.7256177000236,714.73,714.73,214.11,710.7102742999559,0.016026100027374923
S010,2,正式,91,21,Incongruent,,低 正向 文字,放鬆,b,1.2352245000656694,1,None,b:1.235,726.7132287999848,730.71,730.71,230.10,726.7102742999559,0.003590300097130239
S010,2,正式,92,22,Incongruent,,低 正向 文字,冷靜,b,1.420543400105089,1,None,b:1.421,732.7150297999615,736.72,736.72,236.10,732.7102742999559,0.005902900011278689
S010,2,正式,93,23,Incongruent,,中 正向 文字,受鼓舞,b,0.8356672000372782,1,None,b:0.836,738.7163635999896,742.72,742.72,242.10,738.7102742999559,0.007047899998724461
S010,2,正式,94,24,Incongruent,,中 負向 文字,尷尬,y,1.032451399951242,1,None,y:1.032,744.718850000063,748.72,748.72,248.10,744.7102742999559,0.008871300029568374
S010,2,正式,95,25,Incongruent,,Straight 圖片,Gemini_Generated_Image_mss2e2mss2e2mss2.png,y,1.1686245000455528,1,None,y:1.169,750.7197257999796,754.72,754.72,254.10,750.7102742999559,0.00991350004915148
S010,2,正式,96,26,Incongruent,,Gay 圖片,Gemini_Generated_Image_k0lbsdk0lbsdk0lb (3).png,b,0.850586700020358,1,None,b:0.851,756.7217935000081,760.72,760.72,260.11,756.7102742999559,0.012033100007101893
S010,2,正式,97,27,Incongruent,,中 負向 文字,不友善,y,0.9174485000548884,1,None,y:0.917,762.7230164000066,766.72,766.72,266.11,762.7102742999559,0.01345010008662939
S010,2,正式,98,28,Incongruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_53 PM.png",b,0.8344688001088798,1,None,b:0.834,768.7239274999592,772.73,772.73,272.11,768.7102742999559,0.015343300066888332
S010,2,正式,99,29,Incongruent,,中 正向 文字,活潑,y,1.1174347000196576,0,Wrong,y:1.117,774.7267774000065,778.71,778.71,278.09,774.7102742999559,0.00019400008022785187
S010,2,正式,100,30,Incongruent,,Gay 圖片,Gemini_Generated_Image_3uep5t3uep5t3uep.png,b,0.7175917000276968,1,None,b:0.718,780.711427400005,784.71,784.71,284.10,780.7102742999559,0.002384300110861659
S010,2,正式,101,31,Incongruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (4).png,None,nan,0,Miss,y:1.835,796.7155016000615,800.72,800.72,300.10,796.7102742999559,0.005916900001466274
S010,2,正式,102,32,Incongruent,,Straight 圖片,Gemini_Generated_Image_pz4orypz4orypz4o (2).png,y,0.7853040000190958,1,None,y:0.785,802.7166903000325,806.72,806.72,306.10,802.7102742999559,0.007847700035199523
S010,2,正式,103,33,Incongruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_56 PM.png",b,0.7670549000613391,1,None,b:0.767,808.7193118999712,812.72,812.72,312.10,808.7102742999559,0.009944500052370131
S010,2,正式,104,34,Incongruent,,Straight 圖片,Gemini_Generated_Image_imyf53imyf53imyf.png,y,1.034096600022167,1,None,y:1.034,814.7205647999654,818.72,818.72,318.11,814.7102742999559,0.011273500043898821
S010,2,正式,105,35,Incongruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (2).png,b,0.7020115000195801,1,None,b:0.702,820.7218074999982,824.72,824.72,324.11,820.7102742999559,0.01254480006173253
S010,2,正式,106,36,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (1).png,y,0.767782099894248,1,None,y:0.768,826.7238338000607,830.72,830.72,330.11,826.7102742999559,0.013650000095367432
S010,2,正式,107,37,Incongruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (2).png,b,0.6688860000576824,1,None,b:0.669,832.7254403999541,836.73,836.73,336.11,832.7102742999559,0.014979800092987716
S010,2,正式,108,38,Incongruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (3).png,y,1.1338886000448838,1,None,y:1.134,838.7109535000054,842.71,842.71,342.09,838.7102742999559,7.330009248107672e-05
S010,2,正式,109,39,Incongruent,,高 負向 文字,害怕,None,nan,0,Miss,y:1.953,844.7114486000501,848.71,848.71,348.10,844.7102742999559,0.002267700037918985
S010,2,正式,110,40,Incongruent,,中 負向 文字,分心,None,nan,0,Miss,y:1.702,850.7132132999832,854.71,854.71,354.10,850.7102742999559,0.004635600023902953
S010,2,正式,111,41,Incongruent,,低 正向 文字,安寧,b,1.0830994000425562,1,None,b:1.083,866.7189592999639,870.72,870.72,370.10,866.7102742999559,0.008649200084619224
S010,2,正式,112,42,Incongruent,,低 負向 文字,憂鬱,y,1.4018299999879673,1,None,y:1.402,872.7195623000152,876.72,876.72,376.10,872.7102742999559,0.009533600066788495
S010,2,正式,113,43,Incongruent,,高 正向 文字,雄心勃勃,b,0.8344600000418723,1,None,b:0.834,878.721137000015,882.72,882.72,382.10,878.7102742999559,0.010980000020936131
S010,2,正式,114,44,Incongruent,,高 正向 文字,勝利感,b,0.8160370999248698,1,None,b:0.816,884.7235719000455,888.72,888.72,388.11,884.7102742999559,0.013109500054270029
S010,2,正式,115,45,Incongruent,,Gay 圖片,Gemini_Generated_Image_m59zsrm59zsrm59z (3).png,b,0.768261699937284,1,None,b:0.768,890.7238457000349,894.73,894.73,394.11,890.7102742999559,0.014587300014682114
S010,2,正式,116,46,Incongruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (2).png,b,0.650173099944368,1,None,b:0.650,896.7260203000624,900.71,900.71,400.09,896.7102742999559,0.0002959000412374735
S010,2,正式,117,47,Incongruent,,Straight 圖片,Gemini_Generated_Image_uznatjuznatjuzna.png,y,0.9347592999693006,1,None,y:0.935,902.7109283000464,906.71,906.71,406.09,902.7102742999559,0.0010270000202581286
S010,2,正式,118,48,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_10_21.png,None,nan,0,Miss,y:1.703,908.7121412999695,912.71,912.71,412.10,908.7102742999559,0.0033772001042962074
S010,2,正式,119,49,Incongruent,,低 正向 文字,知足,b,1.268395899911411,1,None,b:1.268,914.714551400044,918.71,918.71,418.10,914.7102742999559,0.004343500011600554
S010,2,正式,120,50,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (8).png,y,0.7851425000699237,1,None,y:0.785,920.7157027999638,924.72,924.72,424.10,920.7102742999559,0.006042400025762618
S010,2,正式,120,0,Incongruent,Run2正式結束,,,,,,EVENT,,1763886207.6440976,924.72,924.72,424.10,,
S010,2,Run End,120,0,Incongruent,Run 2 結束,,,,,,EVENT,,1763886211.6616952,928.73,928.73,428.12,,
