subject,phase,block_type,trial_global,trial_block,condition,event,stim_class,stim,resp,rt,acc,err,all_keys,onset_abs,onset_total,onset_r1,onset_r2,target_onset_block,drift
S007,1,正式,13,3,Congruent,,中 負向 文字,擔心,b,0.8695999999763444,1,None,b:0.870,98.09295850002673,102.09,102.09,-,98.09020799997961,0.0038985999999567866
S007,1,正式,14,4,Congruent,,中 正向 文字,深情,b,1.4674088999745436,0,Wrong,b:1.467,104.09531940001762,108.10,108.10,-,104.09020799997961,0.005725499999243766
S007,1,正式,15,5,Congruent,,高 負向 文字,焦躁不安,b,1.0677050999947824,1,None,b:1.068,110.09637230000226,114.10,114.10,-,110.09020799997961,0.007080300012603402
S007,1,正式,16,6,Congruent,,Gay 圖片,Gemini_Generated_Image_rymwf2rymwf2rymw.png,b,0.8680446000071242,1,None,b:0.868,116.09785989997908,120.10,120.10,-,116.09020799997961,0.0085209000390023
S007,1,正式,17,7,Congruent,,低 負向 文字,陰鬱,b,1.0682040000101551,1,None,b:1.068,122.09966000000713,126.10,126.10,-,122.09020799997961,0.010853700048755854
S007,1,正式,18,8,Congruent,,低 正向 文字,放鬆,y,0.9180606000008993,1,None,y:0.918,128.101387600007,132.10,132.10,-,128.0902079999796,0.012100100051611662
S007,1,正式,19,9,Congruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_06_24.png,y,0.7866535999928601,1,None,y:0.787,134.10300790000474,138.10,138.10,-,134.0902079999796,0.013851800002157688
S007,1,正式,20,10,Congruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_17_14.png,y,0.7032918999902904,1,None,y:0.703,140.1041172000114,144.11,144.11,-,140.0902079999796,0.0150487000355497
S007,1,正式,21,11,Congruent,,中 負向 文字,不自在,y,1.050524000020232,0,Wrong,y:1.051,156.09251889999723,160.09,160.09,-,156.0902079999796,0.002540100016631186
S007,1,正式,22,12,Congruent,,高 負向 文字,敵意,b,0.9848480999935418,1,None,b:0.985,162.09408940002322,166.10,166.10,-,162.0902079999796,0.004486300051212311
S007,1,正式,23,13,Congruent,,Gay 圖片,Gemini_Generated_Image_vum6crvum6crvum6.png,b,0.7676319000311196,1,None,b:0.768,168.09517990000313,172.10,172.10,-,168.0902079999796,0.006190100044477731
S007,1,正式,24,14,Congruent,,高 正向 文字,賦權感,b,1.3346498000319116,0,Wrong,b:1.335,174.09660669998266,178.10,178.10,-,174.0902079999796,0.007436900050379336
S007,1,正式,25,15,Congruent,,Gay 圖片,Gemini_Generated_Image_bmcam5bmcam5bmca (1).png,b,1.3347244000178762,1,None,b:1.335,180.09871140000178,184.10,184.10,-,180.0902079999796,0.00956520001636818
S007,1,正式,26,16,Congruent,,低 正向 文字,平靜,y,1.0342565999599174,1,None,y:1.034,186.1008016000269,190.10,190.10,-,186.0902079999796,0.011070400010794401
S007,1,正式,27,17,Congruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (4).png,y,0.8522899000090547,1,None,y:0.852,192.1018439999898,196.10,196.10,-,192.0902079999796,0.012389800045639277
S007,1,正式,28,18,Congruent,,高 正向 文字,自信,y,0.6509834000025876,1,None,y:0.651,198.10346549999667,202.10,202.10,-,198.0902079999796,0.014098500018008053
S007,1,正式,29,19,Congruent,,高 負向 文字,難以承受,b,0.9832525000092573,1,None,b:0.983,204.10561899997992,208.11,208.11,-,204.0902079999796,0.015856600017286837
S007,1,正式,30,20,Congruent,,低 正向 文字,愜意,y,1.2515246999682859,1,None,y:1.252,210.10687020001933,214.09,214.09,-,210.0902079999796,0.000999900046736002
S007,1,正式,31,21,Congruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (3).png,y,0.8682804999989457,1,None,y:0.868,226.0948848000262,230.10,230.10,-,226.0902079999796,0.0050552000175230205
S007,1,正式,32,22,Congruent,,中 負向 文字,受辱,b,1.1022826000116765,1,None,b:1.102,232.09630809997907,236.10,236.10,-,232.0902079999796,0.006315400009043515
S007,1,正式,33,23,Congruent,,低 負向 文字,羞愧,b,1.0679928999743424,1,None,b:1.068,238.09759040002245,242.10,242.10,-,238.0902079999796,0.008083900029305369
S007,1,正式,34,24,Congruent,,高 負向 文字,驚恐,b,0.7678369000204839,1,None,b:0.768,244.09966800000984,248.10,248.10,-,244.0902079999796,0.01006020000204444
S007,1,正式,35,25,Congruent,,Gay 圖片,Gemini_Generated_Image_941ux7941ux7941u (2).png,b,0.9348245000001043,1,None,b:0.935,250.10146620002342,254.10,254.10,-,250.0902079999796,0.011279300029855222
S007,1,正式,36,26,Congruent,,Straight 圖片,Gemini_Generated_Image_63bzk963bzk963bz (2).png,y,0.7178673999733292,1,None,y:0.718,256.10233780002454,260.10,260.10,-,256.0902079999796,0.013294900010805577
S007,1,正式,37,27,Congruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (1).png,y,0.7689618999720551,0,Wrong,y:0.769,262.1038820000249,266.11,266.11,-,262.0902079999796,0.014877800014801323
S007,1,正式,38,28,Congruent,,Gay 圖片,Gemini_Generated_Image_m59zsrm59zsrm59z.png,b,0.8842765999725088,1,None,b:0.884,268.10634910000954,272.11,272.11,-,268.0902079999796,0.016240400029346347
S007,1,正式,39,29,Congruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (4).png,y,0.7686996000120416,1,None,y:0.769,274.10779919999186,278.09,278.09,-,274.0902079999796,0.001265800034161657
S007,1,正式,40,30,Congruent,,Straight 圖片,Gemini_Generated_Image_mss2e2mss2e2mss2.png,y,0.8853252999833785,1,None,y:0.885,280.0924602000159,284.09,284.09,-,280.0902079999796,0.0034384000464342535
S007,1,正式,41,31,Congruent,,低 負向 文字,累,y,1.134667900041677,0,Wrong,y:1.135,296.0966458999901,300.10,300.10,-,296.0902079999796,0.007040100055746734
S007,1,正式,42,32,Congruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (1).png,b,1.1869556999881752,1,None,b:1.187,302.09759070002474,306.10,306.10,-,302.0902079999796,0.008785400015767664
S007,1,正式,43,33,Congruent,,Straight 圖片,Gemini_Generated_Image_6a6dn66a6dn66a6d.png,y,1.0672985999844968,1,None,y:1.067,308.1001641000039,312.10,312.10,-,308.0902079999796,0.010992700001224875
S007,1,正式,44,34,Congruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_53 PM.png",b,0.7690136000164784,1,None,b:0.769,314.10151120001683,318.10,318.10,-,314.0902079999796,0.012282800045795739
S007,1,正式,45,35,Congruent,,Gay 圖片,Gemini_Generated_Image_qau0qqqau0qqqau0.png,b,0.7856554000172764,1,None,b:0.786,320.1031232000096,324.10,324.10,-,320.0902079999796,0.014166300010401756
S007,1,正式,46,36,Congruent,,低 負向 文字,絕望,b,0.8027882999740541,1,None,b:0.803,326.10438740003156,330.11,330.11,-,326.0902079999796,0.015112000051885843
S007,1,正式,47,37,Congruent,,中 正向 文字,充滿希望,y,0.8175719999708235,1,None,y:0.818,332.1062123000156,336.11,336.11,-,332.0902079999796,0.017099700053222477
S007,1,正式,48,38,Congruent,,中 負向 文字,厭惡,b,0.901090600003954,1,None,b:0.901,338.0914579000091,342.09,342.09,-,338.0902079999796,0.0018924000323750079
S007,1,正式,49,39,Congruent,,中 負向 文字,不友善,b,0.8682160999742337,1,None,b:0.868,344.09294450003654,348.09,348.09,-,344.0902079999796,0.0032841000356711447
S007,1,正式,50,40,Congruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (5).png,y,0.7669157999916933,1,None,y:0.767,350.0949303000234,354.10,354.10,-,350.0902079999796,0.00511600001482293
S007,1,正式,51,41,Congruent,,Gay 圖片,Gemini_Generated_Image_atjalatjalatjala.png,b,0.8359044999815524,1,None,b:0.836,366.09880000003614,370.10,370.10,-,366.0902079999796,0.009967100049834698
S007,1,正式,52,42,Congruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx.png,b,0.6861456999904476,1,None,b:0.686,372.10041800001636,376.10,376.10,-,372.0902079999796,0.010807100043166429
S007,1,正式,53,43,Congruent,,中 正向 文字,驕傲,y,0.9506065999739803,1,None,y:0.951,378.10216750000836,382.10,382.10,-,378.0902079999796,0.013320800033397973
S007,1,正式,54,44,Congruent,,高 正向 文字,勝利感,y,0.6512096000369638,1,None,y:0.651,384.1032897999976,388.10,388.10,-,384.0902079999796,0.014424400054849684
S007,1,正式,55,45,Congruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (1).png,y,0.8342019999981858,1,None,y:0.834,390.10493949998636,394.11,394.11,-,390.0902079999796,0.01615100004710257
S007,1,正式,56,46,Congruent,,高 正向 文字,渴望,b,1.2015859999810345,0,Wrong,b:1.202,396.10685500002,400.09,400.09,-,396.0902079999796,0.0012272000312805176
S007,1,正式,57,47,Congruent,,Straight 圖片,Gemini_Generated_Image_pz4orypz4orypz4o (1).png,y,0.8506699000135995,1,None,y:0.851,402.091794500011,406.09,406.09,-,402.0902079999796,0.0025471000117249787
S007,1,正式,58,48,Congruent,,中 正向 文字,感激,y,0.6687013999908231,1,None,y:0.669,408.09378840000136,412.09,412.09,-,408.0902079999796,0.00434560002759099
S007,1,正式,59,49,Congruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (3).png,y,0.8174037999706343,1,None,y:0.817,414.0955588000361,418.10,418.10,-,414.0902079999796,0.006231100007425994
S007,1,正式,60,50,Congruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (2).png,y,0.7523058000369929,1,None,y:0.752,420.09641599998577,424.10,424.10,-,420.0902079999796,0.00733990001026541
S007,1,正式,60,0,Congruent,Run1正式結束,,,,,,EVENT,,1763882050.4060066,424.10,424.10,-,,
S007,1,Run End,60,0,Congruent,Run 1 結束,,,,,,EVENT,,1763882054.4229443,428.12,428.12,-,,
S007,,Rest,60,0,,休息開始,,,,,,EVENT,,1763882054.4239519,428.12,428.12,-,,
S007,,Rest,60,0,,休息開始,,,,,,EVENT,,1763882075.3645294,449.06,449.06,-,,
S007,,Rest,60,0,,休息開始,,,,,,EVENT,,1763882095.9329834,469.63,469.63,-,,
S007,,Rest,60,0,,休息開始,,,,,,EVENT,,1763882110.198289,483.89,483.89,-,,
S007,2,Run Start,60,0,Incongruent,Run 2 開始,,,,,,EVENT,,1763882137.057583,510.75,510.75,-,,
S007,2,練習,60,0,Incongruent,Run2練習開始,,,,,,EVENT,,1763882151.0658524,524.76,524.76,14.01,,
S007,2,練習,61,1,Incongruent,,中 正向 文字,樂觀,b,0.784802199981641,1,None,b:0.785,526.7926676000352,530.79,530.79,20.04,526.7903232999961,0.002636199991684407
S007,2,練習,62,2,Incongruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (2).png,y,1.3840617000241764,1,None,y:1.384,532.7931659999886,536.79,536.79,26.04,532.7903232999961,0.003828299988526851
S007,2,練習,63,3,Incongruent,,Gay 圖片,Gemini_Generated_Image_nwdpz1nwdpz1nwdp.png,b,1.016344100004062,1,None,b:1.016,538.7964876000187,542.80,542.80,32.05,538.7903232999961,0.00668799999402836
S007,2,練習,64,4,Incongruent,,低 負向 文字,後悔,y,1.3518697999534197,1,None,y:1.352,544.7971538000274,548.80,548.80,38.05,544.7903232999961,0.007568500004708767
S007,2,練習,65,5,Incongruent,,低 正向 文字,寧靜,b,1.168409900041297,1,None,b:1.168,550.7989217999857,554.80,554.80,44.05,550.7903232999961,0.009508499992080033
S007,2,練習,66,6,Incongruent,,中 負向 文字,暴躁,y,0.9509668000391684,1,None,y:0.951,556.800282399985,560.80,560.80,50.05,556.7903232999961,0.010483200021553785
S007,2,練習,67,7,Incongruent,,Straight 圖片,Gemini_Generated_Image_6a6dn66a6dn66a6d (1).png,y,0.9849918999825604,1,None,y:0.985,562.8021297000232,566.80,566.80,56.05,562.7903232999961,0.012605800002347678
S007,2,練習,68,8,Incongruent,,高 負向 文字,焦躁不安,y,1.2344707999727689,1,None,y:1.234,568.8033282000106,572.80,572.80,62.05,568.7903232999961,0.013387100014369935
S007,2,練習,69,9,Incongruent,,Gay 圖片,Gemini_Generated_Image_rymwf2rymwf2rymw.png,b,0.8338513000053354,1,None,b:0.834,574.8055648999871,578.81,578.81,68.06,574.7903232999961,0.0157125000259839
S007,2,練習,70,10,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (1).png,y,1.067966400005389,1,None,y:1.068,580.8069490999915,584.79,584.79,74.04,580.7903232999961,0.0010947000118903816
S007,2,練習,70,0,Incongruent,Run2練習結束,,,,,,EVENT,,1763882211.0991614,584.79,584.79,74.04,,
S007,2,預備開始,70,0,Incongruent,Run 2 預備開始開始,,,,,,EVENT,,1763882211.1001666,584.79,584.79,74.04,,
S007,2,預備開始,70,0,Incongruent,Run 2 預備開始結束,,,,,,EVENT,,1763882221.1012468,594.79,594.79,84.04,,
S007,2,正式,70,0,Incongruent,Run2正式開始,,,,,,EVENT,,1763882221.1023302,594.79,594.79,84.04,,
S007,2,正式,71,1,Incongruent,,Gay 圖片,Gemini_Generated_Image_bd8y7qbd8y7qbd8y.png,b,1.1531421999679878,1,None,b:1.153,596.8441201000242,600.85,600.85,90.10,596.8302876999951,0.014762500009965152
S007,2,正式,72,2,Incongruent,,低 正向 文字,冷靜,b,1.18607279995922,1,None,b:1.186,602.84597080003,606.85,606.85,96.10,602.8302876999951,0.01690660003805533
S007,2,正式,73,3,Incongruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (2).png,y,0.751046099991072,1,None,y:0.751,608.8312206999981,612.83,612.83,102.08,608.8302876999951,0.0014976999955251813
S007,2,正式,74,4,Incongruent,,高 正向 文字,熱情,b,1.3350971999461763,1,None,b:1.335,614.8326013000333,618.83,618.83,108.08,614.8302876999951,0.002900300023611635
S007,2,正式,75,5,Incongruent,,低 正向 文字,若有所思,None,nan,0,Miss,y:1.786,620.8338743000058,624.84,624.84,114.09,620.8302876999951,0.004810600017663091
S007,2,正式,76,6,Incongruent,,高 負向 文字,受威脅,y,1.100678299961146,1,None,y:1.101,626.8359026000253,630.84,630.84,120.09,626.8302876999951,0.0064854000229388475
S007,2,正式,77,7,Incongruent,,高 正向 文字,容光煥發,b,0.8502787000034004,1,None,b:0.850,632.837587099988,636.84,636.84,126.09,632.8302876999951,0.008185199985746294
S007,2,正式,78,8,Incongruent,,低 負向 文字,無聊,y,0.9681619000039063,1,None,y:0.968,638.840030100022,642.84,642.84,132.09,638.8302876999951,0.009697600034996867
S007,2,正式,79,9,Incongruent,,中 正向 文字,高興,b,1.0522215000237338,1,None,b:1.052,644.8402155999793,648.84,648.84,138.09,644.8302876999951,0.011137699999380857
S007,2,正式,80,10,Incongruent,,高 負向 文字,壓力大,y,0.9848167999880388,1,None,y:0.985,650.8429966000258,654.84,654.84,144.09,650.8302876999951,0.013601600017864257
S007,2,正式,81,11,Incongruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s.png,y,1.451541399990674,1,None,y:1.452,666.8465951000107,670.83,670.83,160.08,666.8302876999951,0.0005578999989666045
S007,2,正式,82,12,Incongruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (2).png,b,0.834826999984216,1,None,b:0.835,672.8312713000341,676.83,676.83,166.08,672.8302876999951,0.0023458999930880964
S007,2,正式,83,13,Incongruent,,低 負向 文字,累,y,0.9513734999927692,1,None,y:0.951,678.8329643000034,682.83,682.83,172.08,678.8302876999951,0.00363140000263229
S007,2,正式,84,14,Incongruent,,Gay 圖片,Gemini_Generated_Image_rymwf2rymwf2rymw.png,b,0.768924500036519,1,None,b:0.769,684.8350944999838,688.84,688.84,178.09,684.8302876999951,0.005832800001371652
S007,2,正式,85,15,Incongruent,,高 正向 文字,狂喜,b,1.2022339000250213,1,None,b:1.202,690.8364282000111,694.84,694.84,184.09,690.8302876999951,0.0067072000238113105
S007,2,正式,86,16,Incongruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (1).png,b,0.7857330000260845,1,None,b:0.786,696.8378341000061,700.84,700.84,190.09,696.8302876999951,0.008659499988425523
S007,2,正式,87,17,Incongruent,,低 正向 文字,受撫慰,b,1.0839720999938436,1,None,b:1.084,702.8396018000203,706.84,706.84,196.09,702.8302876999951,0.010345800023060292
S007,2,正式,88,18,Incongruent,,Straight 圖片,Gemini_Generated_Image_s0cvoks0cvoks0cv.png,y,0.8344540999969468,1,None,y:0.834,708.841691699985,712.84,712.84,202.09,708.8302876999951,0.011832599993795156
S007,2,正式,89,19,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_10_21.png,y,0.9845272999955341,1,None,y:0.985,714.8429027000093,718.84,718.84,208.09,714.8302876999951,0.012890500016510487
S007,2,正式,90,20,Incongruent,,高 正向 文字,冒險,b,1.4857590000028722,1,None,b:1.486,720.8440736000193,724.85,724.85,214.10,720.8302876999951,0.015072200039867312
S007,2,正式,91,21,Incongruent,,Straight 圖片,Gemini_Generated_Image_mss2e2mss2e2mss2.png,y,0.8858471999992616,1,None,y:0.886,736.832273499982,740.83,740.83,230.08,736.8302876999951,0.0024661000352352858
S007,2,正式,92,22,Incongruent,,中 負向 文字,擔心,y,0.9853197999764234,1,None,y:0.985,742.8341201000148,746.84,746.84,236.09,742.8302876999951,0.004854600003454834
S007,2,正式,93,23,Incongruent,,Gay 圖片,Gemini_Generated_Image_h1k1muh1k1muh1k1.png,b,1.0176481999806128,1,None,b:1.018,748.8352157000336,752.84,752.84,242.09,748.8302876999951,0.00573530001565814
S007,2,正式,94,24,Incongruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (2).png,b,0.7685342999757268,1,None,b:0.769,754.8368861000054,758.84,758.84,248.09,754.8302876999951,0.007914600020740181
S007,2,正式,95,25,Incongruent,,Gay 圖片,Gemini_Generated_Image_vum6crvum6crvum6.png,b,1.4016380000393838,1,None,b:1.402,760.8387497999938,764.84,764.84,254.09,760.8302876999951,0.009521600033622235
S007,2,正式,96,26,Incongruent,,中 正向 文字,調皮,y,1.3181289000203833,0,Wrong,y:1.318,766.8399069000152,770.84,770.84,260.09,766.8302876999951,0.010881300026085228
S007,2,正式,97,27,Incongruent,,中 負向 文字,暴躁,y,0.8842466999776661,1,None,y:0.884,772.8421708000242,776.84,776.84,266.09,772.8302876999951,0.012757899996358901
S007,2,正式,98,28,Incongruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la.png,y,0.9679802000173368,1,None,y:0.968,778.8440685999813,782.85,782.85,272.10,778.8302876999951,0.014233599998988211
S007,2,正式,99,29,Incongruent,,低 負向 文字,倦怠,y,1.0350337999989279,1,None,y:1.035,784.8448468000279,788.85,788.85,278.10,784.8302876999951,0.015960899996571243
S007,2,正式,100,30,Incongruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (3).png,y,0.8359917000052519,1,None,y:0.836,790.8466599999811,794.83,794.83,284.08,790.8302876999951,0.0011555000091902912
S007,2,正式,101,31,Incongruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (2).png,b,0.7182437999872491,1,None,b:0.718,806.8340637999936,810.84,810.84,300.09,806.8302876999951,0.005081299983430654
S007,2,正式,102,32,Incongruent,,中 正向 文字,受鼓舞,b,0.8842814999516122,1,None,b:0.884,812.8364538000314,816.84,816.84,306.09,812.8302876999951,0.007079300004988909
S007,2,正式,103,33,Incongruent,,Gay 圖片,Gemini_Generated_Image_3wgq3s3wgq3s3wgq.png,b,0.68501750001451,1,None,b:0.685,818.837724699988,822.84,822.84,312.09,818.8302876999951,0.008275900036096573
S007,2,正式,104,34,Incongruent,,Straight 圖片,Gemini_Generated_Image_8zpygh8zpygh8zpy (2).png,y,0.7680091999936849,1,None,y:0.768,824.8395881000324,828.84,828.84,318.09,824.8302876999951,0.009850200032815337
S007,2,正式,105,35,Incongruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (4).png,y,0.8175995000055991,1,None,y:0.818,830.8408644000301,834.84,834.84,324.09,830.8302876999951,0.010755700001027435
S007,2,正式,106,36,Incongruent,,低 負向 文字,筋疲力盡,y,0.8343109999550506,1,None,y:0.834,836.8427365000243,840.84,840.84,330.09,836.8302876999951,0.013535600039176643
S007,2,正式,107,37,Incongruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s (1).png,y,0.7509493000106886,1,None,y:0.751,842.8439368000254,846.85,846.85,336.10,842.8302876999951,0.014820199983660132
S007,2,正式,108,38,Incongruent,,中 負向 文字,怨恨,y,1.0340690999873914,1,None,y:1.034,848.8458235000144,852.85,852.85,342.10,848.8302876999951,0.016283900011330843
S007,2,正式,109,39,Incongruent,,高 負向 文字,難以承受,y,1.0844897999777459,1,None,y:1.084,854.8306481000036,858.83,858.83,348.08,854.8302876999951,0.0007822000188753009
S007,2,正式,110,40,Incongruent,,Straight 圖片,Gemini_Generated_Image_jp0sc5jp0sc5jp0s.png,y,0.8001669999794103,1,None,y:0.800,860.8325087000267,864.83,864.83,354.08,860.8302876999951,0.0027635000296868384
S007,2,正式,111,41,Incongruent,,低 正向 文字,自在,b,0.9183420999906957,1,None,b:0.918,876.8366363000241,880.84,880.84,370.09,876.8302876999951,0.0075341000338085
S007,2,正式,112,42,Incongruent,,中 正向 文字,友善,b,0.601809499959927,1,None,b:0.602,882.8379677000339,886.84,886.84,376.09,882.8302876999951,0.009251300012692809
S007,2,正式,113,43,Incongruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (2).png,y,0.8017902999999933,1,None,y:0.802,888.8401667000144,892.84,892.84,382.09,888.8302876999951,0.010631699988152832
S007,2,正式,114,44,Incongruent,,中 負向 文字,分心,y,0.8672640000004321,1,None,y:0.867,894.8412987000193,898.84,898.84,388.09,894.8302876999951,0.012078800005838275
S007,2,正式,115,45,Incongruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (4).png,y,0.7830781000084244,1,None,y:0.783,900.8429274000227,904.84,904.84,394.09,900.8302876999951,0.013587500026915222
S007,2,正式,116,46,Incongruent,,Gay 圖片,Gemini_Generated_Image_k0lbsdk0lbsdk0lb (3).png,b,1.034034900018014,1,None,b:1.034,906.8442005999968,910.85,910.85,400.10,906.8302876999951,0.01517450000392273
S007,2,正式,117,47,Incongruent,,高 負向 文字,敵意,y,0.7513490000274032,1,None,y:0.751,912.8460355999996,916.83,916.83,406.08,912.8302876999951,0.0003533000126481056
S007,2,正式,118,48,Incongruent,,Gay 圖片,Gemini_Generated_Image_t9a3w3t9a3w3t9a3.png,b,0.868389000010211,1,None,b:0.868,918.8315242999815,922.83,922.83,412.08,918.8302876999951,0.001819700002670288
S007,2,正式,119,49,Incongruent,,Gay 圖片,Gemini_Generated_Image_b3qfyxb3qfyxb3qf.png,b,0.7345222000149079,1,None,b:0.735,924.833532300021,928.83,928.83,418.08,924.8302876999951,0.00320909998845309
S007,2,正式,120,50,Incongruent,,低 負向 文字,後悔,y,0.6845992000307888,1,None,y:0.685,930.834758699988,934.84,934.84,424.09,930.8302876999951,0.005234799988102168
S007,2,正式,120,0,Incongruent,Run2正式結束,,,,,,EVENT,,1763882561.1439042,934.84,934.84,424.09,,
S007,2,Run End,120,0,Incongruent,Run 2 結束,,,,,,EVENT,,1763882565.1449459,938.84,938.84,428.09,,
