subject,phase,block_type,trial_global,trial_block,condition,event,stim_class,stim,resp,rt,acc,err,all_keys,onset_abs,onset_total,onset_r1,onset_r2,target_onset_block,drift
S006,1,正式,22,12,Congruent,,高 正向 文字,自信,y,0.6851983000524342,1,None,y:0.685,162.09383289999096,166.10,166.10,-,162.0906290000421,0.0036964999744668603
S006,1,正式,23,13,Congruent,,低 正向 文字,寧靜,y,0.8870575000182725,1,None,y:0.887,168.09454580000602,172.10,172.10,-,168.0906290000421,0.005751299962867051
S006,1,正式,24,14,Congruent,,低 正向 文字,冷靜,y,0.8344987000455149,1,None,y:0.834,174.09744139999384,178.10,178.10,-,174.0906290000421,0.007237299985717982
S006,1,正式,25,15,Congruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_09_01 PM.png",b,0.7846910000080243,1,None,b:0.785,180.09903300000587,184.10,184.10,-,180.0906290000421,0.0095428999629803
S006,1,正式,26,16,Congruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (1).png,y,0.8009033999987878,1,None,y:0.801,186.10051060002297,190.10,190.10,-,186.0906290000421,0.011124099954031408
S006,1,正式,27,17,Congruent,,中 正向 文字,感激,y,0.784982500015758,1,None,y:0.785,192.10209010000108,196.10,196.10,-,192.0906290000421,0.012321699992753565
S006,1,正式,28,18,Congruent,,高 負向 文字,驚慌,b,1.0172909999964759,1,None,b:1.017,198.1035679000197,202.10,202.10,-,198.0906290000421,0.013842399988789111
S006,1,正式,29,19,Congruent,,Gay 圖片,Gemini_Generated_Image_atjalatjalatjala.png,b,0.8184146999847144,1,None,b:0.818,204.10557130002417,208.11,208.11,-,204.0906290000421,0.015445299970451742
S006,1,正式,30,20,Congruent,,高 正向 文字,冒險,y,1.084296400018502,1,None,y:1.084,210.09068369999295,214.09,214.09,-,210.0906290000421,0.0004340999876148999
S006,1,正式,31,21,Congruent,,Straight 圖片,Gemini_Generated_Image_bdhzeybdhzeybdhz.png,y,0.8348950000363402,1,None,y:0.835,226.09387929999502,230.10,230.10,-,226.0906290000421,0.0046795999514870346
S006,1,正式,32,22,Congruent,,高 負向 文字,恐懼,b,1.202274999988731,1,None,b:1.202,232.09576330002164,236.10,236.10,-,232.0906290000421,0.006389799993485212
S006,1,正式,33,23,Congruent,,中 正向 文字,受鼓舞,y,0.8186948000220582,1,None,y:0.819,238.0977256000042,242.10,242.10,-,238.0906290000421,0.007488699979148805
S006,1,正式,34,24,Congruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_06_24.png,y,0.767983700032346,1,None,y:0.768,244.0993376999977,248.10,248.10,-,244.0906290000421,0.009955699963029474
S006,1,正式,35,25,Congruent,,低 負向 文字,悲傷,b,1.2351002999930643,1,None,b:1.235,250.1006262000301,254.10,254.10,-,250.0906290000421,0.0115222999593243
S006,1,正式,36,26,Congruent,,Straight 圖片,Gemini_Generated_Image_8zpygh8zpygh8zpy (2).png,y,0.7530628999811597,1,None,y:0.753,256.1024994000327,260.10,260.10,-,256.0906290000421,0.013064300001133233
S006,1,正式,37,27,Congruent,,中 負向 文字,分心,b,0.9351373999961652,1,None,b:0.935,262.1041259000194,266.10,266.10,-,262.0906290000421,0.013970499974675477
S006,1,正式,38,28,Congruent,,低 負向 文字,憂愁,b,0.9180653999792412,1,None,b:0.918,268.1064361000317,272.11,272.11,-,268.0906290000421,0.016136499994900078
S006,1,正式,39,29,Congruent,,高 負向 文字,緊張,b,0.952295699971728,1,None,b:0.952,274.10751960001653,278.09,278.09,-,274.0906290000421,0.0011463999981060624
S006,1,正式,40,30,Congruent,,中 負向 文字,煩躁,b,0.817219499964267,1,None,b:0.817,280.09273100004066,284.09,284.09,-,280.0906290000421,0.0032484999974258244
S006,1,正式,41,31,Congruent,,Gay 圖片,Gemini_Generated_Image_m59zsrm59zsrm59z (2).png,b,0.8855337999993935,1,None,b:0.886,296.0965970000252,300.10,300.10,-,296.0906290000421,0.007310699962545186
S006,1,正式,42,32,Congruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (3).png,y,0.7845948000322096,1,None,y:0.785,302.0989038000116,306.10,306.10,-,302.0906290000421,0.008436599979177117
S006,1,正式,43,33,Congruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (1).png,b,0.8691116999834776,1,None,b:0.869,308.09923360001994,312.10,312.10,-,308.0906290000421,0.010011399979703128
S006,1,正式,44,34,Congruent,,中 負向 文字,悲觀,b,1.1180383000173606,1,None,b:1.118,314.10192019998794,318.10,318.10,-,314.0906290000421,0.012397399987094104
S006,1,正式,45,35,Congruent,,Gay 圖片,Gemini_Generated_Image_941ux7941ux7941u (1).png,b,0.9172725999960676,1,None,b:0.917,320.1029067999916,324.10,324.10,-,320.0906290000421,0.013280299957841635
S006,1,正式,46,36,Congruent,,Straight 圖片,Gemini_Generated_Image_uznatjuznatjuzna (1).png,y,0.7842121999710798,1,None,y:0.784,326.1045485000359,330.11,330.11,-,326.0906290000421,0.014562899945303798
S006,1,正式,47,37,Congruent,,Straight 圖片,Gemini_Generated_Image_6a6dn66a6dn66a6d.png,y,0.783653799968306,1,None,y:0.784,332.10644220001996,336.11,336.11,-,332.0906290000421,0.01662789995316416
S006,1,正式,48,38,Congruent,,Gay 圖片,Gemini_Generated_Image_b3qfyxb3qfyxb3qf.png,b,1.2022318000090308,1,None,b:1.202,338.09151629998814,342.09,342.09,-,338.0906290000421,0.0012617999454960227
S006,1,正式,49,39,Congruent,,中 正向 文字,投入,y,0.867975800007116,1,None,y:0.868,344.09302309999475,348.09,348.09,-,344.0906290000421,0.003259899967815727
S006,1,正式,50,40,Congruent,,低 負向 文字,陰鬱,b,0.8167682999628596,1,None,b:0.817,350.0951997000375,354.10,354.10,-,350.0906290000421,0.004078499972820282
S006,1,正式,51,41,Congruent,,Gay 圖片,Gemini_Generated_Image_3uep5t3uep5t3uep.png,b,0.8351679999614134,1,None,b:0.835,366.09882940002717,370.10,370.10,-,366.0906290000421,0.009330899978522211
S006,1,正式,52,42,Congruent,,低 正向 文字,滿足,y,0.8019239000277594,1,None,y:0.802,372.10009690001607,376.10,376.10,-,372.0906290000421,0.011614699964411557
S006,1,正式,53,43,Congruent,,Straight 圖片,Gemini_Generated_Image_imyf53imyf53imyf.png,y,1.0674450999940746,1,None,y:1.067,378.10277480003424,382.10,382.10,-,378.0906290000421,0.012616799969691783
S006,1,正式,54,44,Congruent,,高 負向 文字,好戰,b,1.1011141000199132,1,None,b:1.101,384.1036807000055,388.10,388.10,-,384.0906290000421,0.013533199962694198
S006,1,正式,55,45,Congruent,,Gay 圖片,Gemini_Generated_Image_32gpb132gpb132gp.png,b,0.9849858999950811,1,None,b:0.985,390.1058643000433,394.11,394.11,-,390.0906290000421,0.015667499974370003
S006,1,正式,56,46,Congruent,,Straight 圖片,Gemini_Generated_Image_m8js26m8js26m8js (1).png,y,0.6854382999590598,1,None,y:0.685,396.09085710003274,400.09,400.09,-,396.0906290000421,0.0005530999624170363
S006,1,正式,57,47,Congruent,,高 正向 文字,勝利感,y,1.052626800024882,1,None,y:1.053,402.0913286000141,406.09,406.09,-,402.0906290000421,0.0022684999858029187
S006,1,正式,58,48,Congruent,,Straight 圖片,Gemini_Generated_Image_8jcutu8jcutu8jcu (2).png,y,0.6524659999995492,1,None,y:0.652,408.09339130000444,412.10,412.10,-,408.0906290000421,0.004254199971910566
S006,1,正式,59,49,Congruent,,高 負向 文字,嫉妒,b,0.9009676999994554,1,None,b:0.901,414.09512010001345,418.10,418.10,-,414.0906290000421,0.005466499947942793
S006,1,正式,60,50,Congruent,,低 負向 文字,憂鬱,b,0.8351227000239305,1,None,b:0.835,420.0962479999871,424.10,424.10,-,420.0906290000421,0.00673979998100549
S006,1,正式,60,0,Congruent,Run1正式結束,,,,,,EVENT,,1763880258.638678,424.10,424.10,-,,
S006,1,Run End,60,0,Congruent,Run 1 結束,,,,,,EVENT,,1763880262.6396704,428.10,428.10,-,,
S006,,Rest,60,0,,休息開始,,,,,,EVENT,,1763880262.640175,428.10,428.10,-,,
S006,,Rest,60,0,,休息開始,,,,,,EVENT,,1763880285.3338025,450.79,450.79,-,,
S006,,Rest,60,0,,休息開始,,,,,,EVENT,,1763880299.2086022,464.67,464.67,-,,
S006,,Rest,60,0,,休息開始,,,,,,EVENT,,1763880312.2472029,477.71,477.71,-,,
S006,2,Run Start,60,0,Incongruent,Run 2 開始,,,,,,EVENT,,1763880328.074679,493.53,493.53,-,,
S006,2,練習,60,0,Incongruent,Run2練習開始,,,,,,EVENT,,1763880342.0774882,507.54,507.54,14.00,,
S006,2,練習,61,1,Incongruent,,中 負向 文字,怨恨,None,nan,0,Miss,y:1.501,509.5875556000392,513.57,513.57,20.04,509.5700401000213,0.0018288000137545168
S006,2,練習,62,2,Incongruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_53 PM.png",b,1.0188261000439525,1,None,b:1.019,515.5732232999871,519.57,519.57,26.04,515.5700401000213,0.0034402000019326806
S006,2,練習,63,3,Incongruent,,高 正向 文字,精力充沛,b,1.2698428999865428,1,None,b:1.270,521.5744607000379,525.58,525.58,32.04,521.5700401000213,0.005103199975565076
S006,2,練習,64,4,Incongruent,,Gay 圖片,Gemini_Generated_Image_qcheitqcheitqche (3).png,b,0.8345520000439137,1,None,b:0.835,527.5760300999973,531.58,531.58,38.04,527.5700401000213,0.007175799983087927
S006,2,練習,65,5,Incongruent,,Straight 圖片,Gemini_Generated_Image_8jcutu8jcutu8jcu (1).png,y,1.235219300026074,1,None,y:1.235,533.5772836999968,537.58,537.58,44.04,533.5700401000213,0.008969899965450168
S006,2,練習,66,6,Incongruent,,高 負向 文字,好戰,y,0.7688184999860823,1,None,y:0.769,539.5787946000346,543.58,543.58,50.05,539.5700401000213,0.00978750002104789
S006,2,練習,67,7,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_10_21.png,y,1.0680709999869578,1,None,y:1.068,545.5812854000251,549.58,549.58,56.05,545.5700401000213,0.01219219999620691
S006,2,練習,68,8,Incongruent,,中 正向 文字,驕傲,y,1.383430399990175,0,Wrong,y:1.383,551.5825979000074,555.58,555.58,62.05,551.5700401000213,0.013317400007508695
S006,2,練習,69,9,Incongruent,,低 負向 文字,陰鬱,y,1.1511094000306912,1,None,y:1.151,557.5837221000111,561.59,561.59,68.05,557.5700401000213,0.014533700013998896
S006,2,練習,70,10,Incongruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (4).png,y,1.2343044000444934,1,None,y:1.234,563.5853867999977,567.57,567.57,74.04,563.5700401000213,6.089999806135893e-05
S006,2,練習,70,0,Incongruent,Run2練習結束,,,,,,EVENT,,1763880402.1112208,567.57,567.57,74.04,,
S006,2,預備開始,70,0,Incongruent,Run 2 預備開始開始,,,,,,EVENT,,1763880402.1127503,567.57,567.57,74.04,,
S006,2,預備開始,70,0,Incongruent,Run 2 預備開始結束,,,,,,EVENT,,1763880412.1127715,577.57,577.57,84.04,,
S006,2,正式,70,0,Incongruent,Run2正式開始,,,,,,EVENT,,1763880412.1137874,577.57,577.57,84.04,,
S006,2,正式,71,1,Incongruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_56 PM.png",None,nan,0,Miss,,579.6232913000276,583.63,583.63,90.09,579.6101253000088,0.014410500007215887
S006,2,正式,72,2,Incongruent,,Gay 圖片,"ChatGPT Image Nov 16, 2025 at 09_08_53 PM.png",b,1.284705900005065,1,None,b:1.285,585.624502599996,589.63,589.63,96.09,585.6101253000088,0.015790599980391562
S006,2,正式,73,3,Incongruent,,中 負向 文字,不友善,y,1.3020473000360653,1,None,y:1.302,591.6266214000061,595.61,595.61,102.08,591.6101253000088,0.0009636000031605363
S006,2,正式,74,4,Incongruent,,Straight 圖片,Gemini_Generated_Image_uznatjuznatjuzna (1).png,y,1.2508104000007734,1,None,y:1.251,597.6117175000254,601.61,601.61,108.08,597.6101253000088,0.0023711000103503466
S006,2,正式,75,5,Incongruent,,高 負向 文字,反抗,y,0.750886800000444,1,None,y:0.751,603.6134449000238,607.61,607.61,114.08,603.6101253000088,0.0033583000185899436
S006,2,正式,76,6,Incongruent,,Gay 圖片,Gemini_Generated_Image_p3lb9cp3lb9cp3lb.png,b,0.7688397000310943,1,None,b:0.769,609.6141817999887,613.62,613.62,120.08,609.6101253000088,0.005527100001927465
S006,2,正式,77,7,Incongruent,,低 正向 文字,受撫慰,b,1.2188844999764115,1,None,b:1.219,615.6164895000402,619.62,619.62,126.08,615.6101253000088,0.007467999996151775
S006,2,正式,78,8,Incongruent,,Gay 圖片,Gemini_Generated_Image_3uep5t3uep5t3uep.png,b,1.3010449999710545,1,None,b:1.301,621.6171604000265,625.62,625.62,132.08,621.6101253000088,0.00823620002483949
S006,2,正式,79,9,Incongruent,,Gay 圖片,Gemini_Generated_Image_jpalswjpalswjpal.png,b,0.6507122999755666,1,None,b:0.651,627.6198812000221,631.62,631.62,138.09,627.6101253000088,0.010418299993034452
S006,2,正式,80,10,Incongruent,,Straight 圖片,Gemini_Generated_Image_pz4orypz4orypz4o (2).png,y,0.8337857999722473,1,None,y:0.834,633.6215023000259,637.62,637.62,144.09,633.6101253000088,0.012453300005290657
S006,2,正式,81,11,Incongruent,,低 正向 文字,安寧,b,0.952416899963282,1,None,b:0.952,649.625525200041,653.63,653.63,160.09,649.6101253000088,0.0165009000338614
S006,2,正式,82,12,Incongruent,,Straight 圖片,Gemini_Generated_Image_63bzk963bzk963bz (4).png,y,0.9517666999599896,1,None,y:0.952,655.6110087000416,659.61,659.61,166.08,655.6101253000088,0.000916499993763864
S006,2,正式,83,13,Incongruent,,低 負向 文字,筋疲力盡,y,0.8847913999925368,1,None,y:0.885,661.6123233000399,665.61,665.61,172.08,661.6101253000088,0.0022879000171087682
S006,2,正式,84,14,Incongruent,,Gay 圖片,Gemini_Generated_Image_7bk6mm7bk6mm7bk6.png,b,0.8352381999720819,1,None,b:0.835,667.6135827000253,671.62,671.62,178.08,667.6101253000088,0.0044920999789610505
S006,2,正式,85,15,Incongruent,,低 負向 文字,憂鬱,y,0.8680182000389323,1,None,y:0.868,673.6151767999982,677.62,677.62,184.08,673.6101253000088,0.005887200008146465
S006,2,正式,86,16,Incongruent,,Straight 圖片,Gemini_Generated_Image_8jcutu8jcutu8jcu (1).png,y,0.7347620000364259,1,None,y:0.735,679.6162989999866,683.62,683.62,190.08,679.6101253000088,0.007507800008170307
S006,2,正式,87,17,Incongruent,,中 正向 文字,輕鬆愉快,b,1.4175478999968618,1,None,b:1.418,685.6183336999966,689.62,689.62,196.09,685.6101253000088,0.009010499983560294
S006,2,正式,88,18,Incongruent,,中 正向 文字,感激,b,1.117350299959071,1,None,b:1.117,691.6203717000317,695.62,695.62,202.09,691.6101253000088,0.01112690003355965
S006,2,正式,89,19,Incongruent,,中 負向 文字,憤世嫉俗,y,1.0170823000371456,1,None,y:1.017,697.6218191999942,701.62,701.62,208.09,697.6101253000088,0.012782400008291006
S006,2,正式,90,20,Incongruent,,中 正向 文字,活潑,b,1.4009298000019044,1,None,b:1.401,703.6238016000134,707.62,707.62,214.09,703.6101253000088,0.013739600020926446
S006,2,正式,91,21,Incongruent,,低 負向 文字,後悔,y,1.0501756999874488,1,None,y:1.050,719.6108733000001,723.61,723.61,230.08,719.6101253000088,0.0015725999837741256
S006,2,正式,92,22,Incongruent,,中 負向 文字,不快樂,y,0.7834581999923103,1,None,y:0.783,725.6125352000236,729.61,729.61,236.08,725.6101253000088,0.0037176000187173486
S006,2,正式,93,23,Incongruent,,高 正向 文字,冒險,b,0.9352629000204615,1,None,b:0.935,731.6141081000096,735.62,735.62,242.08,731.6101253000088,0.0047497000196017325
S006,2,正式,94,24,Incongruent,,低 正向 文字,恬靜,b,1.270178799983114,1,None,b:1.270,737.6156758000143,741.62,741.62,248.08,737.6101253000088,0.006750900007318705
S006,2,正式,95,25,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_10_59.png,y,1.1683948999852873,1,None,y:1.168,743.616879600042,747.62,747.62,254.08,743.6101253000088,0.008014200022444129
S006,2,正式,96,26,Incongruent,,Straight 圖片,Gemini_Generated_Image_jmgj16jmgj16jmgj.png,y,0.7348374999710359,1,None,y:0.735,749.6193164000288,753.62,753.62,260.09,749.6101253000088,0.010342499997932464
S006,2,正式,97,27,Incongruent,,Straight 圖片,Gemini_Generated_Image_uvtqutuvtqutuvtq.png,y,0.7521109000081196,1,None,y:0.752,755.6207141000195,759.62,759.62,266.09,755.6101253000088,0.011461300018709153
S006,2,正式,98,28,Incongruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx.png,b,0.8685878999531269,1,None,b:0.869,761.6217184000416,765.62,765.62,272.09,761.6101253000088,0.012750299996696413
S006,2,正式,99,29,Incongruent,,Gay 圖片,Gemini_Generated_Image_k0lbsdk0lbsdk0lb (3).png,b,0.9339616000070237,1,None,b:0.934,767.624283400015,771.63,771.63,278.09,767.6101253000088,0.014520000026095659
S006,2,正式,100,30,Incongruent,,中 負向 文字,分心,y,1.1198143999790773,1,None,y:1.120,773.6252619000152,777.63,777.63,284.09,773.6101253000088,0.015668699983507395
S006,2,正式,101,31,Incongruent,,高 正向 文字,驚嘆,y,1.3181893000146374,0,Wrong,y:1.318,789.6132375000161,793.62,793.62,300.08,789.6101253000088,0.004543400020338595
S006,2,正式,102,32,Incongruent,,高 正向 文字,受啟發,b,1.2510068999836221,1,None,b:1.251,795.6150628000032,799.62,799.62,306.08,795.6101253000088,0.005495999997947365
S006,2,正式,103,33,Incongruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (5).png,y,0.8024536999873817,1,None,y:0.802,801.616641700035,805.62,805.62,312.08,801.6101253000088,0.007859500008635223
S006,2,正式,104,34,Incongruent,,中 正向 文字,被逗樂,b,1.3025242000003345,1,None,b:1.303,807.6175333000137,811.62,811.62,318.08,807.6101253000088,0.008719000034034252
S006,2,正式,105,35,Incongruent,,Gay 圖片,Gemini_Generated_Image_2kbxjz2kbxjz2kbx (3).png,b,0.8501691999845207,1,None,b:0.850,813.6201128000394,817.62,817.62,324.09,813.6101253000088,0.010206400009337813
S006,2,正式,106,36,Incongruent,,低 負向 文字,無動於衷,y,1.3342316999915056,1,None,y:1.334,819.6217277999967,823.62,823.62,330.09,819.6101253000088,0.012241200020071119
S006,2,正式,107,37,Incongruent,,高 負向 文字,敵意,b,1.0169283000286669,0,Wrong,b:1.017,825.6230260999873,829.62,829.62,336.09,825.6101253000088,0.01412399997934699
S006,2,正式,108,38,Incongruent,,高 正向 文字,自信,b,0.9700699000386521,1,None,b:0.970,831.6241277999943,835.63,835.63,342.09,831.6101253000088,0.015050699992571026
S006,2,正式,109,39,Incongruent,,高 負向 文字,焦躁不安,y,1.2516434999997728,1,None,y:1.252,837.6266926000244,841.61,841.61,348.08,837.6101253000088,0.0007468999829143286
S006,2,正式,110,40,Incongruent,,高 負向 文字,受挫,y,1.4174783000489697,1,None,y:1.417,843.6113994999905,847.61,847.61,354.08,843.6101253000088,0.0022000999888405204
S006,2,正式,111,41,Incongruent,,低 正向 文字,寬慰,b,0.9844600000069477,1,None,b:0.984,859.6153155000065,863.62,863.62,370.08,859.6101253000088,0.00602720002643764
S006,2,正式,112,42,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_17_14.png,y,0.8840660999994725,1,None,y:0.884,865.617296100012,869.62,869.62,376.08,865.6101253000088,0.00835040002129972
S006,2,正式,113,43,Incongruent,,Straight 圖片,ChatGPT Image 2025年11月16日 下午10_17_14.png,y,0.7356036999844946,1,None,y:0.736,871.6185229000403,875.62,875.62,382.09,871.6101253000088,0.009592699992936105
S006,2,正式,114,44,Incongruent,,Gay 圖片,Gemini_Generated_Image_fbq7h1fbq7h1fbq7.png,b,0.7847707000328228,1,None,b:0.785,877.6200160000008,881.62,881.62,388.09,877.6101253000088,0.011099600000306964
S006,2,正式,115,45,Incongruent,,Straight 圖片,Gemini_Generated_Image_22gggh22gggh22gg (2).png,y,0.901425099989865,1,None,y:0.901,883.6220667000161,887.62,887.62,394.09,883.6101253000088,0.012837400019634515
S006,2,正式,116,46,Incongruent,,Gay 圖片,Gemini_Generated_Image_k0lbsdk0lbsdk0lb (1).png,b,0.8673184999497607,1,None,b:0.867,889.6233545000432,893.63,893.63,400.09,889.6101253000088,0.014736199984326959
S006,2,正式,117,47,Incongruent,,Straight 圖片,Gemini_Generated_Image_t8lai7t8lai7t8la (3).png,y,0.7845950000337325,1,None,y:0.785,895.6257411999977,899.63,899.63,406.09,895.6101253000088,0.016259600000921637
S006,2,正式,118,48,Incongruent,,Gay 圖片,Gemini_Generated_Image_32gpb132gpb132gp.png,b,0.9844382999581285,1,None,b:0.984,901.6108942000428,905.61,905.61,412.08,901.6101253000088,0.0010866000084206462
S006,2,正式,119,49,Incongruent,,中 負向 文字,憤懣,None,nan,0,Miss,y:1.801,907.6119001000188,911.61,911.61,418.08,907.6101253000088,0.0021761999814771116
S006,2,正式,120,50,Incongruent,,Straight 圖片,Gemini_Generated_Image_7ypa4e7ypa4e7ypa (2).png,y,1.3847597000421956,1,None,y:1.385,913.6130195999867,917.61,917.61,424.08,913.6101253000088,0.004088099987711757
S006,2,正式,120,0,Incongruent,Run2正式結束,,,,,,EVENT,,1763880752.1546,917.61,917.61,424.08,,
S006,2,Run End,120,0,Incongruent,Run 2 結束,,,,,,EVENT,,1763880756.1555874,921.62,921.62,428.08,,
